method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh
same_sample_unweighted,odds_ratio,1.0287394524021738,0.7239252555452074,1.4618979691925331,0.17928969767938382,2154,0.8744284599756088,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DCVDMPCA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2177,194,1983,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,0.9784645316241289,0.7445792255685434,1.2858172868244924,0.13937260057115,1025,0.8758711900594958,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_ANS_ln_U,AA_urine.rds,CVD,natural_log_transformed,1048,76,972,15,2,2013-2014,WTSA2YR,ok,,0.9456870095569917
same_sample_unweighted,odds_ratio,1.022508669119389,0.7195838082996512,1.4529565095340833,0.17925909259493664,2212,0.9011785295351048,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsB_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9647419852878858
same_sample_unweighted,odds_ratio,1.0121952993963954,0.8268901389591544,1.2390271401830892,0.10316769750471358,2121,0.9064689794651276,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MnBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9647419852878858
same_sample_unweighted,odds_ratio,0.9948883529300687,0.8779631693772804,1.1273853725526437,0.06378988557987969,2121,0.9359683813584099,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24_DCP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,0.9963938532451514,0.8718545866886469,1.1387228167892465,0.06812368178211174,2169,0.9577072360094081,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,NPMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2192,175,2017,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,0.9895112314216781,0.6660664624397891,1.4700221859588933,0.20195353572255045,3074,0.958360696986594,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ethylbenzene_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3097,241,2856,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.0075378869929061,0.7551338440466918,1.3443081669947798,0.1471301972504506,974,0.9592931385583023,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOS_ln_S,PFC_serum.rds,CVD,natural_log_transformed,997,97,900,15,2,2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.007799190413135,0.7192217961679273,1.4121641107220133,0.17212276692791398,2122,0.9639989033968519,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPF_binary_U,PCCP_urine.rds,CVD,binary_above_detection_threshold,2145,190,1955,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,1.0064368266945338,0.745584734351798,1.3585512678281682,0.15306540900617735,2210,0.9665640515517516,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Tl_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9864249567206234
same_sample_unweighted,odds_ratio,0.9946925505087724,0.69749850324423035,1.418516692775184,0.18109175981767042,2212,0.9765566433181198,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MMA_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9898431282612234
same_sample_unweighted,odds_ratio,0.9971437289812615,0.6150058692410623,1.6167254102365711,0.24656734185258908,1012,0.9907441746452081,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMDTP_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,1035,104,931,15,2,2015-2016,WTSB2YR,ok,,0.9947952454688085
same_sample_unweighted,odds_ratio,0.9991304056245808,0.7693103161559259,1.2976058509544397,0.13336514761557317,2209,0.9947952454688085,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mo_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9947952454688085
survey_weighted,odds_ratio,1.6080332200911456,1.202591214372566,2.1501660797229305,0.13630782691534088,15,0.0033253436434742783,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IPM3_Cys_ln_U,VOC_urine.rds,CVD,natural_log_transformed,1051,89,962,15,2,2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.2146575613091415,1.0653341064460793,1.384911064348944,0.0642292996621568,30,0.005027517887886427,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_CYM_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2191,173,2018,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.5536196232287942,1.140529422664408,2.1163276332168794,0.1513485078269783,30,0.006732113214145686,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Co_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.2133836768567725,1.0500113706260923,1.4021752415734023,0.06784673418962557,15,0.012148476491421478,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMTP_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,1039,104,935,15,2,2015-2016,WTSB2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.2896974733549744,1.0584403533558742,1.5714816309719393,0.09676045604794133,30,0.013366444781765335,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,U_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.26637203249080876,0.09626992180313157,0.7370324849581046,0.4774863287800191,15,0.014285313768781154,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFBA_binary_U,PFC_urine.rds,CVD,binary_above_detection_threshold,1012,83,929,15,2,2013-2014,WTSSBH2Y,ok,,0.2942663328076152
survey_weighted,odds_ratio,3.1825164917993707,1.2989206356617573,7.797559714196765,0.4204362219108581,15,0.014781680598877732,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IPM1_Cys_ln_U,VOC_urine.rds,CVD,natural_log_transformed,1051,89,962,15,2,2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.6748977941797676,0.4923037078485535,0.92521552311533,0.1544678546605298,30,0.016291018615467757,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X24D_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2203,194,2009,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.4630274098633687,1.0670504704730739,2.0059493540755904,0.15453843280437854,30,0.019772442669703825,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_PY_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2227,176,2051,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.5606500650759338,0.3441854814468094,0.9132532091369614,0.23890849487728402,30,0.02168361645543403,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,As_III_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2235,178,2057,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.3504669266853406,1.042165766792581,1.7499720084683288,0.12689266193531334,30,0.02454080934731128,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3_HPMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2148,169,1979,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.8532000746472291,0.7429731518135515,0.9797801785988572,0.0677354113241986,30,0.02590327222837342,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPS_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2143,190,1953,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.3417876236495105,1.0344991282494824,1.7403533534392817,0.12735097909401835,30,0.028036951471467647,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_FL_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2227,176,2051,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,1.5287322235059422,1.0525731679434234,2.2202943057646314,0.17509256937902637,15,0.028451952036524064,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_TLD_ln_U,AA_urine.rds,CVD,natural_log_transformed,1078,77,1001,15,2,2013-2014,WTSA2YR,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.4341055444610278,0.2071119079076488,0.9098830947751887,0.3471949082646602,15,0.029624127463853882,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHxA_binary_U,PFC_urine.rds,CVD,binary_above_detection_threshold,1012,83,929,15,2,2013-2014,WTSSBH2Y,ok,,0.2942663328076152
survey_weighted,odds_ratio,0.6931565830285679,0.48803587491612727,0.9844892010826288,0.17180225135840846,30,0.041198771818706514,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFNA_ln_S,PFC_serum.rds,CVD,natural_log_transformed,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.3828091104595595
survey_weighted,odds_ratio,0.5814921028080383,0.3441090733413289,0.9826333910489857,0.24614174492235155,15,0.04367620723364101,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,n_PFOA_ln_S,PFC_serum.rds,CVD,natural_log_transformed,997,97,900,15,2,2015-2016,WTSB2YR,ok,,0.3828091104595595
survey_weighted,odds_ratio,1.286799751587087,0.9993628589437904,1.6569092856168703,0.12378155846568942,30,0.05054427834334512,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,EO_ln_S,gas_serum.rds,CVD,natural_log_transformed,2138,170,1968,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4037891353104139
survey_weighted,odds_ratio,0.7385308427094998,0.5395503603006486,1.0108932284454044,0.15371442607240376,30,0.057916396826842895,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,ATCA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2167,171,1996,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4037891353104139
survey_weighted,odds_ratio,1.3999938474546483,0.9875592945549084,1.9846735114717646,0.17088150004184874,30,0.05824948065512557,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_HPMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2200,173,2027,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4037891353104139
survey_weighted,odds_ratio,0.5402288740006833,0.2850983968755981,1.0236719655473647,0.3129643724348536,30,0.058429744920794446,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Hg_binary_U,HM_urine.rds,CVD,binary_above_detection_threshold,2237,178,2059,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4037891353104139
survey_weighted,odds_ratio,0.6534030533195554,0.4191616206555178,1.0185463769789858,0.21737432521407035,30,0.05961987232771212,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PMA_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,2185,172,2013,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.4037891353104139
survey_weighted,odds_ratio,1.30114950547619,0.9740388898463929,1.738113388745618,0.141779396776043,30,0.07319157117572817,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cd_ln_S,HM_serum.rds,CVD,natural_log_transformed,3259,257,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.47415409152971727
survey_weighted,odds_ratio,0.4823178907287714,0.21299487318018398,1.0921884843690872,0.38346454264098206,15,0.07662377312557417,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MDA_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,1036,105,931,15,2,2015-2016,WTSB2YR,ok,,0.47570592482127294
survey_weighted,odds_ratio,1.274535656502734,0.9646744445590749,1.683926788834279,0.13639047921994507,30,0.08544471446771386,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMA_ln_U,HM_urine.rds,CVD,natural_log_transformed,2234,178,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.501835597698979
survey_weighted,odds_ratio,1.361157145948087,0.9477716411694993,1.9548472390241063,0.1772422039309428,30,0.09217670854940965,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Cd_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.501835597698979
survey_weighted,odds_ratio,1.5847789659288367,0.9186385456432588,2.7339636277637656,0.26701015769362835,30,0.09491823885069743,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,OXY_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,2196,193,2003,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.501835597698979
survey_weighted,odds_ratio,0.7424651094001409,0.5214432127336878,1.0571706088311876,0.17303053832668977,30,0.09555688743608692,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Chloroform_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3078,238,2840,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.501835597698979
survey_weighted,odds_ratio,0.7779082794542561,0.5762749035261856,1.0500913497024842,0.1469068505830802,30,0.09767270022329122,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Perchlorate_ln_U,PERNT_urine.rds,CVD,natural_log_transformed,2223,176,2047,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.501835597698979
survey_weighted,odds_ratio,1.2320029598333406,0.9507609789780402,1.5964383547478016,0.1268850545915634,30,0.11054776871918721,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,GLYP_ln_U,GYLP_urine.rds,CVD,natural_log_transformed,1940,177,1763,30,4,2013-2014|2015-2016,WTSSCH2Y|WTSSGL2Y,ok,,0.5490539179719631
survey_weighted,odds_ratio,1.2200209817850187,0.9485961770846374,1.569109418688787,0.12321575978393831,30,0.11700206176698275,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sn_ln_U,HM_urine.rds,CVD,natural_log_transformed,2232,177,2055,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.5623647484929171
survey_weighted,odds_ratio,0.662212051766541,0.3842594314917114,1.14122065866407,0.26650112013283545,30,0.13244607787647317,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BDCM_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3139,243,2896,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.5980508664995314
survey_weighted,odds_ratio,1.4264042896228797,0.8885932951610299,2.2897192771253567,0.23173814410219745,30,0.13585877040935576,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_CEM_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2209,175,2034,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.5980508664995314
survey_weighted,odds_ratio,1.268693084411632,0.9231036763074245,1.7436634516206342,0.15570940482044301,30,0.1368879802756305,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_PH_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2228,177,2051,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.5980508664995314
survey_weighted,odds_ratio,1.245025071782135,0.9263885692762726,1.6732583721073904,0.14474913857995886,30,0.14048174716431946,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X23_OH_PH_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2228,177,2051,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.5980508664995314
survey_weighted,odds_ratio,1.8508934381515472,0.7827170609971705,4.376813397970431,0.4037873965328724,15,0.14813015241932564,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCOCH_binary_U,Phthalates_urine.rds,CVD,binary_above_detection_threshold,1033,103,930,15,2,2015-2016,WTSB2YR,ok,,0.6130942419577645
survey_weighted,odds_ratio,0.840387202064401,0.6586404624453882,1.072285548281498,0.11932048273259005,30,0.15540682188864272,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BDCPP_ln_U,BFR_urine.rds,CVD,natural_log_transformed,1936,174,1762,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.6258274719299396
survey_weighted,odds_ratio,0.8942673046564507,0.7612417369367708,1.050538841177514,0.0788600777119957,30,0.16676344017604522,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3PBA_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2185,192,1993,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.1903172450164752,0.9251038299362337,1.531563374763321,0.12342582521566564,30,0.1683749902664481,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_NP_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2194,172,2022,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.3841433829053744,0.8599095115594716,2.227970360469995,0.23307838536097367,30,0.17333959690728523,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DBUP_binary_U,BFR_urine.rds,CVD,binary_above_detection_threshold,1945,178,1767,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.6309365786777807
survey_weighted,odds_ratio,0.8111322022668448,0.5968198755183752,1.1024020421283787,0.15023250178630723,30,0.1737568325268178,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFDA_ln_S,PFC_serum.rds,CVD,natural_log_transformed,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.5209305915469649,0.8014368430732489,2.8863532844745676,0.3005801796178189,15,0.1833170480376697,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TTCA_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,1171,86,1085,15,2,2013-2014,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,0.8630636777729815,0.6909847498835825,1.0779961670883802,0.10888396418966065,30,0.18631914258819032,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHHP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.158746246597754,0.9260833742321194,1.4498617525854016,0.1097452053668806,30,0.18948857729119184,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3_FL_ln_U,PAH_urine.rds,CVD,natural_log_transformed,2226,177,2049,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.344710521718312,0.8549052759449663,2.1151423884022664,0.22178400710200905,30,0.19177774999999284,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Furan_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3165,244,2921,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.4256322717521372,0.8188017822981452,2.482197056968672,0.2715253107179466,30,0.2014742532514834,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeFOSAA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.2520704495678094,0.8720832241890855,1.7976270695249972,0.1696821585641638,15,0.2050597952406389,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X4_ABP_ln_U,AA_urine.rds,CVD,natural_log_transformed,1120,77,1043,15,2,2013-2014,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.5118466010503886,0.7846902952195391,2.9128436518615657,0.32111189850532723,30,0.20787123823560194,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mn_ln_S,HM_serum.rds,CVD,natural_log_transformed,3258,256,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.1888936242670831,0.9010836806115506,1.5686312827945381,0.13572150802934257,30,0.2121516468569764,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MB3_Cys_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2162,170,1992,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.314865776554999,0.84659578176492,2.042145788573806,0.21557678137819283,30,0.21392528264422916,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PGA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2185,171,2014,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,0.9195025824562743,0.802356048318036,1.053752883045042,0.06672978049189436,30,0.2182219210787574,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DEA_ln_U,pesticides_urine.rds,CVD,natural_log_transformed,2180,189,1991,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.6309365786777807
survey_weighted,odds_ratio,0.8607563589026734,0.6740131605491954,1.0992389359099324,0.1197498660415702,30,0.22019263148486307,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HIBP_ln_U,Phthalates_urine.rds,CVD,natural_log_transformed,2043,186,1857,30,4,2013-2014|2015-2016,WTSB2YR|WTSSBH2Y,ok,,0.6309365786777807
survey_weighted,odds_ratio,1.128205415860281,0.9209497573886363,1.3821030410884123,0.09938832528559924,30,0.23432901373143905,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BMA_ln_U,VOC_urine.rds,CVD,natural_log_transformed,2212,175,2037,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6523768969746595
survey_weighted,odds_ratio,0.336522193359564,0.053390451400014666,2.1211131139359636,0.9014625729815952,30,0.2364318955478632,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Se_ln_S,HM_serum.rds,CVD,natural_log_transformed,3258,256,3002,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.6523768969746595
survey_weighted,odds_ratio,1.1710270347630127,0.8913286485199027,1.5384946040082703,0.13363703573098112,30,0.24671788074703047,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sb_ln_U,HM_urine.rds,CVD,natural_log_transformed,2233,177,2056,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.6683811678419552
survey_weighted,odds_ratio,0.8115472332937279,0.5465644339592455,1.2049977476503961,0.19355418781238615,30,0.2892601004565176,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFHS_ln_S,PFC_serum.rds,CVD,natural_log_transformed,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7318322239421191
survey_weighted,odds_ratio,0.7190454131192495,0.3778381588820064,1.368380334208892,0.3018877766715172,15,0.29182396154152634,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DETP_binary_U,pesticides_urine.rds,CVD,binary_above_detection_threshold,1035,104,931,15,2,2015-2016,WTSB2YR,ok,,0.7318322239421191
survey_weighted,odds_ratio,0.911473468186022,0.7637543819042767,1.0877631642985186,0.0865781827818434,30,0.2928762393832634,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeP_ln_U,PCCP_urine.rds,CVD,natural_log_transformed,2144,190,1954,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7318322239421191
survey_weighted,odds_ratio,1.5477424847222219,0.657775967834181,3.641827789637339,0.40145838292101804,15,0.29375697564388953,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PPDA_binary_U,AA_urine.rds,CVD,binary_above_detection_threshold,938,83,855,15,2,2015-2016,WTSA2YR,ok,,0.7318322239421191
survey_weighted,odds_ratio,0.7767318154348716,0.4787971758946155,1.2600582114576673,0.23690181985625675,30,0.29469753984246405,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFUnDA_binary_S,PFC_serum.rds,CVD,binary_above_detection_threshold,2073,185,1888,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7318322239421191
survey_weighted,odds_ratio,1.3000469296298955,0.7548183027458226,2.239111072283113,0.2550745721261162,15,0.3199147784666152,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CYHA_Cys_binary_U,VOC_urine.rds,CVD,binary_above_detection_threshold,1052,89,963,15,2,2015-2016,WTSA2YR,ok,,0.7739254852933188
survey_weighted,odds_ratio,1.2707110241470778,0.7816472895634362,2.0657738195327937,0.23793509058429682,30,0.32203610797440113,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DMF_binary_S,VOC_serum.rds,CVD,binary_above_detection_threshold,3161,243,2918,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.7739254852933188
